seniorcitizen,tenure,monthlycharges,gender_male,dependents_yes,phoneservice_yes,multiplelines_yes,internetservice_fiber optic,contract_one year,contract_two year,churn
0,8,75,0,0,1,1,0,0,0,0
0,46,31,1,0,0,0,0,1,0,0
0,70,50,0,0,0,0,0,0,0,0
1,2,75,1,0,1,0,0,0,0,1
0,8,45,0,1,1,1,0,0,0,0
0,35,102,1,0,1,0,1,0,0,1
0,53,19,0,0,1,0,0,1,0,0
0,3,64,1,0,1,0,0,0,0,0
0,1,74,1,0,1,1,1,0,0,0
0,67,21,1,1,1,1,1,0,0,0
0,0,62,1,1,1,1,1,0,1,0
1,41,113,0,0,1,0,0,0,1,1
0,9,25,1,0,0,1,1,0,0,0
0,34,20,1,1,1,1,1,0,0,0
0,66,29,1,0,0,0,1,0,0,0
0,34,25,1,0,0,1,0,0,1,0
0,48,45,0,0,0,1,0,0,1,0
0,47,20,1,0,1,0,0,0,1,0
0,72,118,1,0,1,1,0,0,1,1
0,63,51,0,1,1,0,1,0,0,0
0,40,67,1,0,1,1,1,0,0,0
0,12,34,1,0,0,1,1,0,0,0
0,22,79,1,0,1,0,0,0,1,1
0,21,20,1,0,1,0,0,0,0,0
0,70,89,0,1,1,1,0,0,1,0
0,62,26,0,0,1,1,1,0,0,0
0,42,99,1,0,1,0,0,0,1,0
0,10,20,1,1,1,0,0,0,1,0
1,37,72,1,0,1,0,0,1,0,0
0,58,81,1,0,1,0,0,0,0,0
0,58,21,1,0,1,1,1,0,0,0
0,2,66,0,1,1,1,1,0,0,1
0,41,73,1,0,1,1,1,0,1,1
0,43,20,0,1,1,0,0,0,1,0
0,25,99,1,0,1,0,0,0,1,0
0,37,91,1,0,1,1,1,0,0,0
0,34,63,0,0,1,0,0,0,0,1
0,1,88,1,0,1,0,0,0,1,1
0,2,71,0,0,1,0,0,1,0,1
1,18,94,1,0,1,1,0,0,1,0
0,60,70,0,0,1,0,0,0,0,0
0,1,20,1,0,1,0,0,0,0,0
1,71,89,0,0,1,0,0,0,0,0
0,41,81,0,0,1,0,0,0,0,0
0,27,102,0,0,1,0,1,0,0,0
0,31,75,1,1,1,1,0,0,0,0
0,5,75,1,0,1,0,1,0,0,0
0,23,20,1,1,1,0,0,1,0,0
0,9,20,0,0,1,1,1,0,1,0
0,14,93,1,0,1,0,0,0,0,0
0,60,94,0,1,1,1,1,0,0,0
0,22,26,0,0,1,0,0,0,0,0
0,56,60,1,0,1,1,0,0,0,0
0,15,105,0,1,1,1,0,1,0,0
0,69,105,0,1,1,0,0,0,0,0
1,72,97,0,0,1,0,0,1,0,0
0,57,87,1,0,1,0,1,0,0,0
0,23,99,0,0,1,1,0,0,1,0
0,15,59,1,0,1,0,0,1,0,1
0,1,71,0,0,1,0,1,0,0,0
0,70,45,0,0,0,1,1,0,0,0
0,3,79,0,0,1,0,0,0,1,1
0,48,79,1,0,1,0,0,0,0,0
0,3,92,1,1,1,0,1,0,0,1
0,4,19,1,0,1,0,1,0,0,0
0,11,20,1,0,1,0,0,0,0,0
0,49,100,1,1,1,1,1,0,1,1
1,1,69,0,0,1,1,0,0,0,1
0,11,36,1,0,0,0,0,0,1,0
1,68,85,1,1,1,0,0,0,1,0
0,3,56,1,0,1,0,0,1,0,0
0,26,19,1,1,1,0,0,0,0,0
0,56,61,0,1,1,0,1,0,0,0
0,1,89,1,0,1,0,0,1,0,1
1,71,99,0,0,1,0,0,0,0,0
0,18,46,1,1,1,1,1,1,0,0
0,10,30,0,0,0,1,1,0,0,0
0,1,20,1,0,1,0,1,1,0,1
1,2,87,1,0,1,1,1,0,0,1
0,6,49,0,0,0,0,0,0,0,0
0,2,76,0,0,1,1,1,0,0,1
0,24,20,0,1,1,0,0,0,1,0
0,1,20,0,0,1,0,1,0,0,0
0,72,26,1,0,1,1,1,1,0,0
0,3,86,1,0,1,1,0,0,0,0
0,2,68,1,0,1,1,1,1,0,1
1,63,83,0,0,1,0,0,0,1,0
1,31,85,0,0,1,0,1,0,0,0
0,70,115,1,0,1,0,1,0,0,0
0,23,35,0,1,0,1,0,0,0,0
0,69,20,1,0,1,0,0,0,0,0
0,42,34,0,0,0,0,1,0,0,1
0,12,25,1,0,1,0,0,0,1,0
0,49,99,1,0,1,0,0,1,0,0
0,2,81,0,0,1,0,0,1,0,1
0,46,95,1,0,1,1,0,0,1,0
0,28,50,0,1,1,1,1,0,0,0
0,63,67,1,0,1,1,1,0,1,0
0,1,59,0,1,1,1,1,0,0,1
0,0,56,0,1,0,0,0,0,1,0
0,13,31,0,0,0,0,0,0,0,1
1,60,93,1,1,1,0,0,0,0,0
0,33,89,0,1,1,0,0,1,0,0
0,3,53,1,0,1,0,0,1,0,1
0,15,20,0,1,1,1,1,0,0,0
0,63,19,0,1,1,0,0,1,0,0
0,67,20,1,0,1,1,1,0,0,0
0,56,110,0,1,1,1,1,0,0,0
0,2,75,1,0,1,0,1,0,0,0
0,16,100,0,0,1,0,0,0,0,1
0,1,35,1,0,0,0,0,0,0,1
1,2,69,0,0,1,0,1,0,0,0
0,54,61,1,1,1,0,1,0,0,0
1,20,99,1,0,1,0,0,0,1,1
0,53,106,0,0,1,0,0,1,0,0
0,24,56,0,0,1,0,0,0,0,0
1,72,97,1,0,1,1,1,0,0,0
1,62,89,1,0,1,1,1,0,1,0
0,1,74,1,0,1,1,1,1,0,1
0,12,99,0,0,1,0,1,0,0,1
0,5,20,1,0,1,0,0,0,0,0
0,7,40,0,0,0,0,0,0,0,1
0,72,115,0,0,1,1,1,0,0,0
0,38,84,0,0,1,0,0,0,1,1
0,50,71,0,1,1,0,0,0,0,0
0,33,94,0,1,1,0,0,0,1,1
0,62,102,1,0,1,0,0,1,0,1
0,37,79,0,0,1,1,1,0,0,0
0,72,107,0,1,1,0,0,0,0,0
1,1,45,1,0,1,0,0,1,0,1
0,1,19,1,1,1,1,1,0,0,0
0,15,86,0,0,1,1,1,1,0,1
0,8,56,0,1,1,1,0,0,1,0
0,26,91,0,1,1,0,0,0,0,1
0,63,71,1,0,1,0,0,1,0,0
0,70,19,0,1,1,1,0,0,0,0
0,10,62,1,0,1,0,0,0,1,0
0,72,56,0,1,0,1,1,0,0,0
0,6,56,1,0,1,0,1,0,0,0
0,60,66,1,1,1,1,0,0,0,0
0,3,55,0,0,1,0,0,0,0,1
0,15,75,0,0,1,1,1,0,0,0
0,54,20,1,0,1,1,0,1,0,0
0,1,74,1,0,1,1,1,1,0,1
1,38,70,1,0,1,0,0,1,0,1
1,26,79,0,0,1,0,1,0,0,0
0,50,98,1,0,1,1,1,0,1,0
0,4,52,1,0,1,0,0,0,0,1
0,30,94,1,0,1,0,0,0,0,0
0,54,89,1,0,1,1,1,1,0,0
0,2,70,1,0,1,0,0,1,0,1
1,35,82,1,0,1,1,0,1,0,0
0,10,46,1,0,1,0,0,1,0,0
0,1,45,1,0,1,0,0,0,0,1
0,38,101,1,1,1,0,0,0,1,0
1,17,45,1,0,1,1,1,0,0,1
0,1,20,1,0,1,0,0,0,0,0
0,13,31,0,0,0,1,1,0,0,0
0,6,20,0,1,1,0,0,0,0,0
0,58,20,0,1,1,1,0,0,1,0
1,3,41,1,0,0,1,1,0,0,1
0,1,100,1,1,1,0,0,0,1,1
0,19,20,1,1,1,1,1,1,0,0
1,15,74,0,0,1,0,0,0,0,1
1,71,71,1,0,1,1,1,1,0,0
0,40,71,0,1,1,0,0,0,0,0
0,4,80,1,0,1,1,0,0,1,1
0,69,92,1,0,1,1,1,0,0,0
0,72,96,0,1,1,0,0,1,0,0
0,52,106,1,0,1,0,0,0,1,0
0,64,110,0,1,1,1,0,0,1,0
0,20,70,1,1,1,0,0,0,0,1
1,48,117,0,0,1,0,0,0,0,1
0,59,18,0,0,1,1,1,0,0,0
1,31,74,0,0,1,1,1,0,0,0
0,52,66,0,0,0,0,0,1,0,0
0,3,20,1,1,1,1,0,0,1,0
0,51,60,1,1,1,1,1,0,0,0
0,1,21,0,1,1,0,1,1,0,1
0,67,107,0,1,1,1,1,0,0,0
1,24,76,1,0,1,0,0,0,0,1
0,32,101,0,0,1,0,0,1,0,0
0,18,101,1,0,1,0,1,0,0,0
0,53,70,1,1,1,1,0,0,0,0
0,9,98,0,0,1,1,1,0,0,1
0,45,21,0,1,1,0,1,0,0,0
1,34,72,1,0,1,0,0,0,1,0
0,48,20,0,1,1,0,0,0,0,0
0,33,95,1,1,1,0,1,0,0,0
0,72,84,0,0,1,1,1,0,0,0
1,13,101,0,0,1,0,0,0,1,1
0,54,90,1,0,1,1,1,1,0,0
0,2,20,1,0,1,0,1,1,0,1
0,61,25,0,0,1,0,1,1,0,0
0,31,98,1,1,1,1,0,1,0,0
0,6,19,1,0,1,0,1,0,0,0
0,72,103,0,1,1,0,0,0,1,0
0,1,56,1,0,1,1,1,1,0,1
1,25,88,0,0,1,0,0,1,0,0
0,1,50,1,0,0,0,0,0,0,1
0,68,25,0,0,1,1,1,0,1,0
0,72,106,0,1,1,1,1,0,0,0
0,1,19,0,1,1,0,0,0,1,0
0,43,56,0,1,1,0,0,0,0,1
1,2,70,0,0,1,0,0,1,0,1
0,9,80,0,0,1,0,0,0,1,0
0,19,73,0,0,1,0,1,0,0,1
0,12,81,1,0,1,1,1,0,0,1
0,72,60,0,1,0,0,0,1,0,0
0,3,20,0,0,1,0,0,0,0,1
0,3,65,0,0,1,1,1,1,0,0
1,35,71,0,0,1,0,0,1,0,0
0,15,20,1,1,1,0,0,0,0,1
0,28,30,1,0,0,1,1,0,0,0
1,9,99,1,0,1,0,0,0,0,1
1,5,28,0,0,0,1,1,0,1,1
0,42,94,0,1,1,0,0,0,1,0
0,65,100,0,0,1,0,0,0,1,0
0,23,75,0,0,1,0,0,0,0,0
0,57,50,0,0,0,1,1,0,0,0
0,16,20,1,1,1,0,0,1,0,0
0,8,51,1,1,1,0,0,0,1,1
0,63,64,0,1,1,0,0,0,0,0
0,3,71,0,0,1,1,1,0,0,0
0,54,70,0,0,1,0,0,0,0,1
0,7,87,1,0,1,1,0,0,0,1
0,72,69,0,1,1,0,0,0,1,0
1,45,25,1,0,1,1,0,0,1,0
1,60,101,0,0,1,0,0,0,0,0
0,59,81,0,0,1,0,0,1,0,0
1,66,101,0,0,1,0,0,1,0,0
0,10,81,0,0,1,1,0,0,0,1
0,47,66,0,0,1,0,0,0,0,0
0,42,60,0,0,1,1,1,1,0,0
1,16,72,1,0,1,1,1,1,0,1
0,40,21,0,0,1,0,0,0,0,0
0,49,107,1,0,1,0,0,0,0,0
0,66,20,1,1,1,1,0,0,1,0
1,5,79,0,0,1,1,1,1,0,1
1,50,101,0,0,1,1,1,0,1,0
0,62,108,1,0,1,1,1,0,1,0
0,4,76,1,0,1,0,0,0,0,1
0,47,20,0,1,1,0,0,1,0,0
0,70,101,1,1,1,1,1,1,0,0
1,3,75,0,0,1,0,1,0,0,0
1,10,35,0,0,0,0,0,0,0,1
0,46,104,0,0,1,0,0,0,0,0
0,4,98,0,1,1,1,0,0,1,1
0,72,20,1,1,1,0,0,0,0,0
0,54,115,0,0,1,0,0,0,0,0
1,49,44,0,0,1,0,0,0,0,0
0,36,106,0,0,1,1,1,1,0,0
0,24,95,0,0,1,1,0,1,0,0
0,1,70,1,1,1,0,0,0,0,0
0,7,44,0,0,1,1,0,1,0,0
0,1,45,0,0,1,1,0,1,0,0
0,20,99,1,0,1,0,0,0,0,0
0,8,20,0,1,1,0,0,1,0,1
0,49,79,0,1,1,0,0,0,0,0
0,6,89,0,0,1,0,1,0,0,0
0,34,45,1,1,0,0,0,1,0,0
0,52,21,1,0,1,0,1,1,0,0
0,71,65,1,0,1,1,1,0,0,0
0,18,91,1,0,1,0,0,1,0,1
0,15,80,0,0,1,0,0,0,1,1
0,60,115,0,1,1,1,1,1,0,0
0,1,80,0,0,1,1,1,0,1,1
0,57,55,1,0,1,0,0,0,1,0
0,71,116,1,0,1,1,1,0,0,0
0,61,24,0,0,1,1,1,0,1,0
0,72,79,0,1,1,0,0,0,1,0
0,68,100,1,1,1,1,1,0,0,0
1,67,101,1,0,1,1,1,1,0,0
0,16,50,0,0,0,0,1,0,0,1
0,39,56,0,0,0,0,0,0,0,1
0,55,20,0,0,1,0,0,0,1,0
0,4,58,0,1,1,1,1,0,0,0
0,1,25,0,0,0,0,0,1,0,0
0,10,20,0,0,1,0,0,0,0,0
0,25,21,1,1,1,0,1,0,0,0
0,52,84,1,0,1,0,0,0,0,1
0,34,50,0,0,1,0,1,1,0,0
0,1,72,1,0,1,1,0,0,1,1
0,4,81,1,0,1,1,1,0,0,1
0,20,20,0,0,1,1,1,0,1,0
0,49,56,0,0,0,0,1,0,0,0
0,72,118,1,0,1,0,1,0,0,0
1,4,75,1,0,1,0,0,0,0,1
1,31,91,1,0,1,1,1,0,0,0
0,6,80,0,1,1,1,1,0,1,1
0,21,80,1,1,1,0,1,0,0,0
0,45,100,0,0,1,1,1,0,0,0
0,48,64,1,1,1,1,1,0,0,0
0,1,20,1,0,1,1,1,0,0,0
0,5,25,0,1,0,0,1,0,0,0
0,29,80,1,0,1,0,0,0,0,1
0,3,95,0,0,1,1,0,0,1,1
0,35,75,1,0,1,1,1,0,0,1
1,20,94,0,0,1,1,1,0,0,1
1,66,111,0,1,1,0,0,0,0,0
0,72,90,1,1,1,0,1,0,0,0
0,67,51,1,0,0,0,0,0,0,0
0,1,96,0,0,1,0,0,0,0,1
0,24,81,1,1,1,0,0,0,0,0
0,60,60,1,0,1,0,0,0,0,0
0,11,79,0,0,1,1,1,0,0,0
1,4,79,0,0,1,1,1,1,0,1
0,27,20,0,1,1,1,1,0,0,0
1,63,84,1,0,1,0,0,1,0,0
0,1,21,1,0,1,0,0,0,0,0
0,58,103,1,0,1,0,0,0,1,1
0,44,20,1,0,1,1,1,0,1,0
0,53,91,0,0,1,1,0,1,0,0
0,3,70,0,0,1,0,0,0,0,0
0,61,104,0,0,1,1,1,1,0,0
0,5,80,0,0,1,0,0,1,0,0
0,57,70,0,0,1,1,1,0,0,0
0,0,25,1,1,1,0,0,0,1,0
0,42,84,0,0,1,0,0,1,0,1
0,6,20,0,0,1,0,0,0,0,0
1,64,102,1,0,1,0,1,0,0,0
0,15,19,1,0,1,1,1,0,1,0
0,61,88,0,1,1,1,1,0,0,0
1,17,21,0,0,1,1,1,0,1,0
0,22,56,1,0,1,0,0,1,0,0
0,1,20,1,0,1,0,0,0,0,1
0,68,90,0,0,1,0,0,0,0,0
0,26,99,1,0,1,1,1,0,0,0
0,25,75,0,0,1,0,1,0,0,0
1,4,83,0,0,1,1,1,0,0,0
0,29,99,0,0,1,0,0,0,0,1
0,25,71,1,0,1,1,1,0,0,1
1,9,76,0,0,1,1,1,1,0,0
0,64,20,0,1,1,0,0,0,1,0
0,12,44,0,0,1,1,0,0,1,0
0,19,21,1,1,1,0,0,0,1,0
0,13,41,1,1,0,0,1,0,0,0
0,56,82,1,0,1,0,0,0,0,0
1,54,102,0,0,1,0,0,0,0,1
0,17,80,0,0,1,1,1,0,1,0
1,25,70,0,0,1,0,0,0,1,0
1,12,29,0,1,0,1,0,0,1,0
0,41,20,1,0,1,1,1,0,0,0
1,20,94,1,1,1,0,0,0,0,0
0,3,20,1,0,1,1,1,0,0,0
0,72,89,1,1,1,1,1,0,0,0
1,18,75,0,0,1,1,1,1,0,0
0,72,26,0,1,1,0,0,1,0,0
0,30,19,1,0,1,0,0,0,1,0
1,51,94,1,0,1,0,0,0,0,1
0,27,19,1,0,1,1,1,0,0,0
0,50,20,0,0,1,0,0,0,0,0
0,47,42,0,0,0,1,1,0,0,0
0,37,94,1,0,1,0,0,1,0,0
0,17,77,1,0,1,0,0,0,0,1
0,1,43,1,0,1,0,0,0,1,1
0,26,21,1,0,1,0,0,1,0,0
1,5,20,1,0,1,1,0,0,1,0
0,1,21,1,0,1,1,1,1,0,1
0,5,81,0,0,1,1,1,0,0,1
1,27,88,0,0,1,1,1,0,0,1
0,41,78,0,1,1,0,1,0,0,0
1,13,94,1,0,1,0,0,0,0,0
0,53,61,0,1,1,1,1,0,1,0
0,72,91,0,0,1,0,1,0,0,0
0,20,19,1,0,1,0,0,0,1,0
0,24,20,0,1,1,1,1,1,0,0
1,9,21,1,0,1,1,1,0,0,0
0,1,20,1,1,1,0,1,0,0,1
0,67,91,1,0,1,0,0,0,0,1
0,8,56,0,1,1,0,0,0,0,0
0,24,20,0,0,1,0,1,0,0,0
0,5,95,1,0,1,1,1,0,1,1
0,4,70,0,0,1,0,0,1,0,1
0,71,109,0,1,1,1,1,0,0,0
0,41,68,1,1,1,0,0,1,0,0
0,20,69,1,0,1,0,1,1,0,0
0,33,104,0,0,1,0,0,0,0,1
0,59,20,1,0,1,1,1,0,0,0
0,72,110,1,0,1,1,1,1,0,0
0,59,54,1,0,1,1,1,1,0,0
0,1,70,0,1,1,1,1,1,0,1
1,56,101,0,0,1,0,1,0,0,1
0,48,20,1,0,1,1,1,1,0,0
0,26,50,1,1,1,0,1,0,0,0
0,2,19,0,0,1,0,0,0,0,0
1,9,84,1,0,1,0,0,0,0,1
0,1,70,1,0,1,1,0,0,1,1
0,11,74,1,0,1,0,0,0,0,1
0,6,48,0,0,0,0,0,0,1,1
0,25,66,0,0,1,1,0,0,0,0
1,53,25,0,0,1,1,0,0,1,0
0,72,88,0,0,1,1,1,1,0,0
1,72,78,0,0,1,0,0,0,0,0
0,4,19,1,0,1,0,0,0,0,0
0,20,20,0,0,1,0,0,1,0,0
0,65,85,0,0,1,1,1,1,0,0
1,61,65,0,1,1,0,0,1,0,0
1,51,29,1,0,0,0,0,1,0,0
1,46,80,1,0,1,1,1,0,0,1
0,58,20,1,1,1,0,0,0,0,0
0,1,20,1,0,1,0,1,0,0,1
0,0,53,0,1,0,0,0,0,1,0
0,58,20,0,1,1,0,0,0,0,0
1,55,50,1,0,0,0,0,0,0,0
1,49,96,1,0,1,0,1,0,0,1
0,19,45,0,0,1,0,0,1,0,0
1,25,90,1,0,1,1,1,0,0,1
1,5,81,0,0,1,0,0,0,0,0
0,1,100,0,0,1,0,0,0,0,1
0,51,80,1,0,1,1,1,0,0,1
0,1,91,1,0,1,0,0,0,0,1
0,51,81,1,0,1,0,1,0,0,0
0,1,20,1,0,1,1,1,0,0,0
0,9,20,0,0,1,0,0,0,0,0
1,1,69,0,1,1,1,1,0,0,1
0,20,90,1,1,1,0,0,0,0,1
0,23,20,1,1,1,0,1,0,0,0
0,10,57,1,0,1,1,1,1,0,0
0,14,20,1,0,1,0,0,1,0,0
0,72,54,0,1,0,0,0,0,0,0
0,1,25,1,1,0,1,0,0,1,1
0,53,94,0,0,1,0,0,1,0,0
0,5,25,0,0,1,1,1,0,0,0
0,58,99,1,0,1,0,0,0,0,0
0,9,76,1,0,1,0,1,0,0,0
0,22,20,1,1,1,0,0,0,0,0
0,72,99,0,1,1,0,0,1,0,0
0,49,21,0,0,1,0,0,0,1,0
0,47,64,0,1,1,0,0,1,0,0
1,35,101,1,0,1,1,1,1,0,0
0,1,20,0,0,1,1,0,0,1,0
0,63,21,0,0,1,0,1,0,0,0
0,1,44,1,0,1,0,0,0,1,0
0,58,56,0,1,0,1,0,0,1,0
0,69,96,1,1,1,0,0,0,1,0
0,65,96,0,0,1,0,1,0,1,0
0,1,70,1,0,1,0,0,0,1,1
0,8,101,0,0,1,0,0,1,0,1
0,1,75,0,0,1,1,1,0,1,1
0,10,86,0,1,1,0,0,0,1,0
0,72,25,1,1,1,0,0,0,1,0
0,58,80,0,0,1,1,0,1,0,0
0,16,19,1,0,1,1,1,0,0,0
0,18,57,1,1,1,1,1,0,0,1
1,19,96,1,0,1,0,0,1,0,1
0,9,51,1,0,0,0,0,0,0,0
0,6,20,1,0,1,0,1,0,0,0
0,52,21,0,0,1,0,1,0,0,0
0,32,93,1,0,1,1,1,0,0,0
1,36,75,0,0,1,0,0,0,1,0
0,22,95,1,0,1,1,1,0,0,0
0,31,50,1,0,0,0,0,1,0,0
0,65,109,1,1,1,1,1,0,0,1
0,60,51,0,0,0,1,1,0,0,1
0,15,101,1,0,1,0,1,0,0,1
0,28,97,1,0,1,0,0,0,1,0
1,43,56,0,0,0,0,0,0,0,1
0,52,20,0,1,1,1,1,0,0,0
0,23,75,1,0,1,1,1,0,0,1
0,3,70,1,0,1,0,0,1,0,1
0,41,25,1,0,1,0,0,1,0,0
1,50,88,0,0,1,1,1,1,0,1
0,34,100,0,0,1,1,0,0,0,0
0,8,103,0,0,1,1,1,0,0,1
0,18,62,0,1,1,0,0,0,0,0
0,7,90,1,1,1,1,0,0,0,1
0,70,80,0,1,1,1,1,0,1,0
0,64,99,1,1,1,1,1,0,0,0
0,1,50,1,1,1,1,1,0,0,0
0,27,100,1,0,1,1,1,0,1,0
0,29,55,0,0,1,0,1,0,0,0
0,18,25,0,1,1,1,1,0,0,0
0,9,45,1,0,0,1,0,0,1,1
0,3,99,1,0,1,1,1,0,0,1
0,6,98,0,0,1,1,1,0,0,1
0,66,114,1,0,1,0,1,0,0,0
0,35,55,0,1,1,0,1,0,0,0
0,9,93,0,1,1,0,0,0,0,0
0,34,64,0,0,1,1,0,0,1,1
0,13,20,0,1,1,0,1,0,0,0
0,7,59,0,0,1,1,1,0,0,0
1,64,70,0,0,1,0,0,0,0,1
0,70,95,0,0,1,1,1,0,1,0
0,47,20,0,0,1,0,0,0,0,0
0,0,26,1,1,1,1,1,0,0,0
0,7,50,1,1,0,0,0,1,0,0
0,17,20,0,0,1,1,0,0,0,0
0,4,81,1,0,1,0,1,0,1,1
1,22,82,0,0,1,1,1,0,0,0
0,1,81,1,1,1,0,0,0,1,0
0,43,86,0,0,1,0,0,1,0,0
0,3,75,0,0,1,0,0,0,0,0
0,25,38,1,0,0,1,0,0,1,0
0,66,25,1,0,1,1,1,0,0,0
0,63,80,1,0,1,1,0,0,1,0
1,67,20,0,0,1,0,0,0,0,0
0,50,109,0,0,1,1,1,0,0,1
0,7,90,1,0,1,0,0,1,0,1
0,33,55,1,0,1,1,0,0,1,0
1,68,105,1,0,1,1,1,0,0,1
0,69,25,0,0,1,1,1,1,0,0
0,69,20,0,1,1,1,0,0,1,0
0,14,65,0,0,1,1,1,0,0,1
0,4,20,0,1,1,0,0,0,0,0
0,23,21,1,0,1,1,1,0,1,0
1,19,91,1,0,1,0,1,0,1,1
0,67,19,1,1,1,0,1,0,0,0
0,19,62,1,0,1,1,1,1,0,0
0,55,79,1,1,1,0,1,0,0,0
0,1,71,0,0,1,0,0,0,1,1
0,72,84,1,0,1,1,1,1,0,0
0,13,20,1,0,1,0,0,0,0,0
0,8,20,0,1,1,1,1,0,0,0
1,2,75,1,0,1,0,0,1,0,1
0,9,76,1,0,1,0,0,0,0,0
0,50,99,1,0,1,1,1,1,0,0
0,70,68,1,0,1,0,0,0,0,0
0,47,95,0,0,1,0,1,0,0,0
0,41,74,1,0,1,1,1,0,0,0
0,42,69,1,1,1,0,1,0,0,0
0,71,107,1,1,1,1,1,0,1,0
0,71,20,0,1,1,1,1,0,0,0
0,49,20,0,0,1,0,1,0,0,0
0,1,51,1,0,1,0,0,0,0,0
0,71,61,0,0,0,0,1,0,0,0
0,70,81,0,1,1,1,0,0,1,0
0,25,106,1,0,1,1,0,0,0,0
0,17,91,1,0,1,0,1,0,0,0
1,72,112,0,0,1,0,0,1,0,0
0,67,76,0,1,1,1,1,0,0,0
1,23,21,1,0,1,1,0,0,1,0
1,2,82,0,0,1,1,0,0,0,0
0,63,84,1,1,1,0,0,0,0,0
0,12,20,0,1,1,0,0,0,0,0
0,67,51,1,0,1,0,1,0,0,0
1,1,71,0,1,1,1,0,1,0,1
0,60,40,1,0,0,1,1,0,0,0
0,67,104,1,0,1,1,1,0,0,1
0,37,29,0,0,0,1,0,1,0,1
0,1,20,1,1,1,1,0,0,1,1
0,72,110,0,1,1,0,0,0,0,0
0,71,88,0,0,1,1,0,1,0,0
0,54,45,1,0,0,1,1,1,0,0
1,58,109,1,0,1,0,0,0,1,1
0,8,29,1,0,0,1,1,0,0,0
0,2,21,0,0,1,0,1,0,0,0
0,6,91,1,0,1,0,1,0,0,1
0,42,21,0,0,1,1,1,0,0,0
0,1,54,1,0,1,0,0,1,0,1
0,15,20,0,0,1,0,1,0,0,0
0,42,95,1,0,1,1,1,0,0,1
0,33,45,1,0,1,0,0,0,0,0
0,50,20,1,0,1,0,0,1,0,0
0,2,80,1,0,1,0,0,1,0,1
0,12,84,1,0,1,0,0,0,0,1
0,66,20,1,1,1,0,0,0,0,0
0,51,112,1,0,1,1,0,1,0,0
0,68,85,0,0,1,0,0,1,0,0
1,55,74,1,0,1,1,1,0,0,0
0,7,69,0,1,1,0,1,1,0,1
0,2,30,1,0,0,0,1,0,0,1
0,30,70,0,0,1,0,0,1,0,0
1,5,69,0,0,1,1,0,0,0,0
0,17,107,1,0,1,1,1,0,0,0
0,17,24,0,1,1,0,0,0,0,1
0,24,55,1,0,1,1,1,0,0,0
0,23,20,1,1,1,1,1,0,0,0
0,55,59,1,0,1,0,0,0,1,0
0,72,83,0,0,1,0,0,0,0,0
0,49,90,1,1,1,1,0,0,1,0
1,6,84,0,0,1,1,0,0,1,1
0,49,95,0,1,1,1,1,0,0,0
0,6,94,1,1,1,1,1,0,0,1
0,60,79,0,0,1,0,0,0,0,0
0,1,25,1,1,0,0,1,0,0,0
0,22,79,1,0,1,0,0,0,0,0
0,61,24,0,1,1,1,0,1,0,0
0,34,20,1,0,1,0,1,0,0,0
0,49,55,1,0,1,0,0,0,0,0
0,17,71,1,0,1,0,0,1,0,0
0,15,88,1,0,1,1,1,0,0,0
0,7,70,1,1,1,0,1,0,0,0
0,58,95,1,1,1,1,1,0,0,0
0,15,20,1,1,1,0,0,0,0,0
0,1,74,0,0,1,0,0,0,1,0
0,1,21,0,0,1,1,0,0,0,1
1,72,114,1,0,1,1,1,0,0,0
0,17,56,0,1,1,1,1,0,0,1
1,47,100,0,0,1,0,0,0,0,0
0,12,113,1,0,1,0,1,0,0,1
0,2,76,1,0,1,1,1,0,0,1
0,64,99,0,0,1,1,0,0,1,0
0,42,102,1,0,1,1,1,0,0,1
0,10,80,0,0,1,0,1,0,0,1
0,15,20,1,0,1,0,0,0,0,0
0,58,94,0,0,1,1,0,0,0,0
0,4,81,0,1,1,1,0,0,1,1
1,26,89,0,0,1,0,0,0,0,1
0,39,25,1,1,1,1,0,0,1,0
0,35,20,0,1,1,1,0,0,1,0
0,45,84,1,1,1,0,0,0,1,0
0,21,69,0,0,1,0,0,0,0,0
0,61,103,0,0,1,0,0,0,0,0
1,3,25,0,0,0,0,0,0,0,1
1,56,101,1,0,1,0,1,0,0,0
0,42,74,0,0,1,0,1,0,0,1
0,17,81,1,1,1,0,0,0,1,1
1,18,59,1,0,1,0,0,0,0,0
0,44,85,1,0,1,0,0,0,1,0
0,3,74,1,0,1,1,1,0,1,1
0,63,20,0,1,1,1,1,1,0,0
0,34,68,0,1,1,1,0,1,0,0
0,65,19,0,0,1,0,1,0,0,0
1,11,56,0,0,1,0,0,0,0,0
0,50,106,1,1,1,0,0,1,0,1
0,44,78,0,1,1,0,0,0,0,0
0,72,61,1,1,0,0,0,1,0,0
0,17,25,1,1,1,0,1,0,0,0
0,72,26,1,0,1,0,1,1,0,0
0,20,19,0,0,1,1,0,0,1,0
0,22,54,1,0,1,0,1,0,0,1
0,58,106,0,0,1,0,0,0,0,1
0,40,36,1,0,0,0,0,0,0,0
0,1,69,0,1,1,1,1,0,0,1
0,6,19,1,1,1,1,1,0,0,0
0,63,103,1,0,1,1,0,0,1,0
0,8,20,0,0,1,1,1,0,0,0
0,30,69,0,0,1,0,0,0,0,0
0,41,111,1,1,1,0,0,0,0,0
0,14,50,0,0,1,0,0,0,0,0
0,72,25,0,1,1,0,0,0,1,0
